a,b,theta,A1,A2,E,E_p,E_t,machine_type,status,file_name
5.9,8.8,67.5,-6,33,-52.7465403,-7.878303964,-9.247483093,2,Done,tetracene_A1=-6_A2=33_a=5.9_b=8.8_theta=67.5_cx=0_cy=0_cz=0.log
6.1,8.7,65,-8,33,-45.85625208,-6.754370803,-8.08687762,2,Done,tetracene_A1=-8_A2=33_a=6.1_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.8,64,-9,33,-39.83722637,-7.834264057,-6.042174563,1,Done,tetracene_A1=-9_A2=33_a=5.8_b=8.8_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.5,66.5,-4,33,-53.27369388,-7.768465868,-9.434190536,1,Done,tetracene_A1=-4_A2=33_a=5.8_b=8.5_theta=66.5_cx=0_cy=0_cz=0.log
6,8.8,66,-7,33,-50.03947471,-7.459142344,-8.780297505,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
5.8,8.6,66.5,-5,33,-52.74166078,-7.951903356,-9.209463517,1,Done,tetracene_A1=-5_A2=33_a=5.8_b=8.6_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.9,67.5,-6,33,-52.54323459,-7.878303964,-9.196656665,2,Done,tetracene_A1=-6_A2=33_a=5.9_b=8.9_theta=67.5_cx=0_cy=0_cz=0.log
6.1,8.7,65.5,-8,33,-46.63582784,-6.85332913,-8.232292395,2,Done,tetracene_A1=-8_A2=33_a=6.1_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log
6,8.9,66,-7,33,-50.16301637,-7.459142344,-8.81118292,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
5.8,8.8,64.5,-9,33,-41.17505761,-7.927245978,-6.330141412,1,Done,tetracene_A1=-9_A2=33_a=5.8_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.5,67,-4,33,-53.36678624,-7.597533399,-9.542929861,1,Done,tetracene_A1=-4_A2=33_a=5.8_b=8.5_theta=67.0_cx=0_cy=0_cz=0.log
6,8.7,66.5,-6,33,-51.90669095,-7.560771353,-9.196287062,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.7_theta=66.5_cx=0_cy=0_cz=0.log
6.1,8.8,64.5,-8,33,-45.80298904,-6.651649926,-8.124922296,2,Done,tetracene_A1=-8_A2=33_a=6.1_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.6,67,-5,33,-52.95774008,-7.840970884,-9.318949579,1,Done,tetracene_A1=-5_A2=33_a=5.8_b=8.6_theta=67.0_cx=0_cy=0_cz=0.log
6,9,65,-7,33,-49.26385729,-7.290679754,-8.670624445,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
6.1,8.8,65,-8,33,-46.52676158,-6.754370803,-8.254504994,2,Done,tetracene_A1=-8_A2=33_a=6.1_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log
6,8.7,67,-6,33,-52.28075971,-7.605181491,-9.267599181,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.7_theta=67.0_cx=0_cy=0_cz=0.log
5.8,8.8,65,-9,33,-42.43233162,-8.012538393,-6.601813709,1,Done,tetracene_A1=-9_A2=33_a=5.8_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.5,67.5,-4,33,-53.30401516,-7.373411928,-9.639297827,1,Done,tetracene_A1=-4_A2=33_a=5.8_b=8.5_theta=67.5_cx=0_cy=0_cz=0.log
5.8,8.7,67,-5,33,-53.23416828,-7.840970884,-9.388056628,1,Done,tetracene_A1=-5_A2=33_a=5.8_b=8.7_theta=67.0_cx=0_cy=0_cz=0.log
6,9,65.5,-7,33,-49.7001675,-7.378576335,-8.735753708,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
6.1,8.8,65.5,-8,33,-47.20312951,-6.85332913,-8.374117812,2,Done,tetracene_A1=-8_A2=33_a=6.1_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log
6,8.7,67.5,-6,33,-52.58468539,-7.633467132,-9.329437782,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.7_theta=67.5_cx=0_cy=0_cz=0.log
5.9,8.6,64,-9,33,-36.63119494,-7.400076083,-5.457760695,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=8.6_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.6,67.5,-4,33,-53.55808392,-7.373411928,-9.702815017,1,Done,tetracene_A1=-4_A2=33_a=5.8_b=8.6_theta=67.5_cx=0_cy=0_cz=0.log
5.8,8.8,67,-5,33,-53.25448454,-7.840970884,-9.393135694,1,Done,tetracene_A1=-5_A2=33_a=5.8_b=8.8_theta=67.0_cx=0_cy=0_cz=0.log
6,9,66,-7,33,-50.08770764,-7.459142344,-8.792355737,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
6.1,8.9,64.5,-8,33,-46.30643027,-6.651649926,-8.250782605,2,Done,tetracene_A1=-8_A2=33_a=6.1_b=8.9_theta=64.5_cx=0_cy=0_cz=0.log
6,8.8,66.5,-6,33,-51.93136214,-7.560771353,-9.202454858,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.8_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.6,64.5,-9,33,-38.16581332,-7.503920202,-5.789493229,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.7,67.5,-4,33,-53.53820943,-7.373411928,-9.697846392,1,Done,tetracene_A1=-4_A2=33_a=5.8_b=8.7_theta=67.5_cx=0_cy=0_cz=0.log
5.9,8.6,66,-5,33,-52.78335757,-7.855445029,-9.268116877,1,Done,tetracene_A1=-5_A2=33_a=5.9_b=8.6_theta=66.0_cx=0_cy=0_cz=0.log
5.7,8.9,65.5,-7,33,-49.51595567,-8.315339578,-8.221319127,2,Done,tetracene_A1=-7_A2=33_a=5.7_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log
6.1,8.9,65,-8,33,-46.9343971,-6.754370803,-8.356413873,2,Done,tetracene_A1=-8_A2=33_a=6.1_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log
6,8.8,67,-6,33,-52.2244068,-7.605181491,-9.253510954,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.8_theta=67.0_cx=0_cy=0_cz=0.log
5.7,8.9,66,-7,33,-50.02538334,-8.281753988,-8.365468842,2,Done,tetracene_A1=-7_A2=33_a=5.7_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.6,65,-9,33,-39.62429214,-7.602731692,-6.10470719,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=8.6_theta=65.0_cx=0_cy=0_cz=0.log
5.9,8.6,66.5,-5,33,-53.16918585,-7.853543674,-9.365524627,1,Done,tetracene_A1=-5_A2=33_a=5.9_b=8.6_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.5,66.5,-4,33,-53.9210834,-7.777267324,-9.591637187,1,Done,tetracene_A1=-4_A2=33_a=5.9_b=8.5_theta=66.5_cx=0_cy=0_cz=0.log
6.1,8.9,65.5,-8,33,-47.51781573,-6.85332913,-8.452789369,2,Done,tetracene_A1=-8_A2=33_a=6.1_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log
6,8.8,67.5,-6,33,-52.45058148,-7.633467132,-9.295911805,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.8_theta=67.5_cx=0_cy=0_cz=0.log
5.7,8.9,66.5,-7,33,-50.42008964,-8.216698771,-8.496673025,2,Done,tetracene_A1=-7_A2=33_a=5.7_b=8.9_theta=66.5_cx=0_cy=0_cz=0.log
5.8,8.8,65.5,-8,33,-46.83315463,-8.116629752,-7.649973782,2,Done,tetracene_A1=-8_A2=33_a=5.8_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log
6,8.9,66.5,-6,33,-51.75462018,-7.560771353,-9.158269369,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.9_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.7,64,-9,33,-38.99589108,-7.400076083,-6.048934728,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=8.7_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.6,67,-5,33,-53.45804377,-7.824983184,-9.45201935,1,Done,tetracene_A1=-5_A2=33_a=5.9_b=8.6_theta=67.0_cx=0_cy=0_cz=0.log
5.9,8.5,67,-4,33,-54.1207872,-7.706850661,-9.676771469,1,Done,tetracene_A1=-4_A2=33_a=5.9_b=8.5_theta=67.0_cx=0_cy=0_cz=0.log
5.7,9,65.5,-7,33,-50.03226336,-8.315339578,-8.350396052,2,Done,tetracene_A1=-7_A2=33_a=5.7_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
5.8,8.8,66,-8,33,-47.68478861,-8.164541395,-7.838926456,2,Done,tetracene_A1=-8_A2=33_a=5.8_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
6,8.9,67,-6,33,-51.97591535,-7.605181491,-9.191388091,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.9_theta=67.0_cx=0_cy=0_cz=0.log
5.9,8.7,67,-5,33,-53.56944436,-7.824983184,-9.479869499,1,Done,tetracene_A1=-5_A2=33_a=5.9_b=8.7_theta=67.0_cx=0_cy=0_cz=0.log
5.9,8.7,65,-9,33,-41.64415396,-7.602731692,-6.609672644,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log
5.9,8.5,67.5,-4,33,-54.1986135,-7.59757858,-9.750864085,1,Done,tetracene_A1=-4_A2=33_a=5.9_b=8.5_theta=67.5_cx=0_cy=0_cz=0.log
5.7,9,66,-7,33,-50.42936926,-8.281753988,-8.466465322,2,Done,tetracene_A1=-7_A2=33_a=5.7_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.8,8.9,65,-8,33,-46.96154318,-8.054875238,-7.712948176,2,Done,tetracene_A1=-8_A2=33_a=5.8_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log
6,8.9,67.5,-6,33,-52.13348311,-7.633467132,-9.216637211,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.9_theta=67.5_cx=0_cy=0_cz=0.log
5.9,8.8,67,-5,33,-53.4484027,-7.824983184,-9.449609084,1,Done,tetracene_A1=-5_A2=33_a=5.9_b=8.8_theta=67.0_cx=0_cy=0_cz=0.log
5.9,8.8,64,-9,33,-40.90528353,-7.400076083,-6.52628284,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=8.8_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.6,67.5,-4,33,-54.29092524,-7.59757858,-9.77394202,1,Done,tetracene_A1=-4_A2=33_a=5.9_b=8.6_theta=67.5_cx=0_cy=0_cz=0.log
5.7,9,66.5,-7,33,-50.71608109,-8.216698771,-8.570670887,2,Done,tetracene_A1=-7_A2=33_a=5.7_b=9.0_theta=66.5_cx=0_cy=0_cz=0.log
5.8,8.9,65.5,-8,33,-47.76538851,-8.116629752,-7.883032251,2,Done,tetracene_A1=-8_A2=33_a=5.8_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log
5.8,8.6,67,-6,33,-51.62238876,-8.017968864,-8.896612759,2,Done,tetracene_A1=-6_A2=33_a=5.8_b=8.6_theta=67.0_cx=0_cy=0_cz=0.log
6,8.6,66,-5,33,-52.68318689,-7.533472158,-9.404060643,1,Done,tetracene_A1=-5_A2=33_a=6.0_b=8.6_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.8,64.5,-9,33,-42.10621969,-7.503920202,-6.774594823,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log
5.7,9.1,65.5,-7,33,-50.30377439,-8.315339578,-8.418273809,2,Done,tetracene_A1=-7_A2=33_a=5.7_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
5.9,8.7,67.5,-4,33,-54.13357836,-7.59757858,-9.734605301,1,Done,tetracene_A1=-4_A2=33_a=5.9_b=8.7_theta=67.5_cx=0_cy=0_cz=0.log
5.8,8.9,66,-8,33,-48.48919117,-8.164541395,-8.040027096,2,Done,tetracene_A1=-8_A2=33_a=5.8_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
5.8,8.6,67.5,-6,33,-51.94741384,-7.920803961,-9.02645148,2,Done,tetracene_A1=-6_A2=33_a=5.8_b=8.6_theta=67.5_cx=0_cy=0_cz=0.log
5.7,9.1,66,-7,33,-50.60037076,-8.281753988,-8.509215695,2,Done,tetracene_A1=-7_A2=33_a=5.7_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
6,8.6,66.5,-5,33,-53.06783546,-7.573878782,-9.480019474,1,Done,tetracene_A1=-5_A2=33_a=6.0_b=8.6_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.8,65,-9,33,-43.23920657,-7.602731692,-7.008435796,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log
5.8,9,65,-8,33,-47.71815458,-8.054875238,-7.902101025,2,Done,tetracene_A1=-8_A2=33_a=5.8_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
6,8.5,66.5,-4,33,-53.95117878,-7.56524048,-9.705174454,1,Done,tetracene_A1=-4_A2=33_a=6.0_b=8.5_theta=66.5_cx=0_cy=0_cz=0.log
5.8,8.6,68,-6,33,-52.13694697,-7.781405125,-9.143534179,2,Done,tetracene_A1=-6_A2=33_a=5.8_b=8.6_theta=68.0_cx=0_cy=0_cz=0.log
5.7,9.1,66.5,-7,33,-50.79063179,-8.216698771,-8.589308562,2,Done,tetracene_A1=-7_A2=33_a=5.7_b=9.1_theta=66.5_cx=0_cy=0_cz=0.log
6,8.6,67,-5,33,-53.37903524,-7.597006291,-9.546255664,1,Done,tetracene_A1=-5_A2=33_a=6.0_b=8.6_theta=67.0_cx=0_cy=0_cz=0.log
5.8,9,65.5,-8,33,-48.40281568,-8.116629752,-8.042389044,2,Done,tetracene_A1=-8_A2=33_a=5.8_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
5.8,8.7,68,-6,33,-52.44978078,-7.781405125,-9.221742633,2,Done,tetracene_A1=-6_A2=33_a=5.8_b=8.7_theta=68.0_cx=0_cy=0_cz=0.log
6,8.6,64,-9,33,-38.07714114,-6.937358994,-6.050605787,1,Done,tetracene_A1=-9_A2=33_a=6.0_b=8.6_theta=64.0_cx=0_cy=0_cz=0.log
6,8.5,67,-4,33,-54.20055627,-7.561151624,-9.769563255,1,Done,tetracene_A1=-4_A2=33_a=6.0_b=8.5_theta=67.0_cx=0_cy=0_cz=0.log
5.8,8.9,66.5,-7,33,-50.95038078,-8.156741446,-8.659224471,2,Done,tetracene_A1=-7_A2=33_a=5.8_b=8.9_theta=66.5_cx=0_cy=0_cz=0.log
5.8,9,66,-8,33,-49.01167859,-8.164541395,-8.17064895,2,Done,tetracene_A1=-8_A2=33_a=5.8_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.8,8.8,68,-6,33,-52.50587013,-7.781405125,-9.235764971,2,Done,tetracene_A1=-6_A2=33_a=5.8_b=8.8_theta=68.0_cx=0_cy=0_cz=0.log
6,8.7,67,-5,33,-53.34393735,-7.597006291,-9.537481192,1,Done,tetracene_A1=-5_A2=33_a=6.0_b=8.7_theta=67.0_cx=0_cy=0_cz=0.log
6,8.6,64.5,-9,33,-39.44271836,-7.045874298,-6.337742441,1,Done,tetracene_A1=-9_A2=33_a=6.0_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
6,8.5,67.5,-4,33,-54.35733337,-7.530403635,-9.824131525,1,Done,tetracene_A1=-4_A2=33_a=6.0_b=8.5_theta=67.5_cx=0_cy=0_cz=0.log
5.8,9,66.5,-7,33,-51.07993147,-8.156741446,-8.691612145,2,Done,tetracene_A1=-7_A2=33_a=5.8_b=9.0_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.8,66,-8,33,-48.0415155,-7.824894078,-8.097931836,2,Done,tetracene_A1=-8_A2=33_a=5.9_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.6,67,-6,33,-52.12084757,-7.897972637,-9.081225573,2,Done,tetracene_A1=-6_A2=33_a=5.9_b=8.6_theta=67.0_cx=0_cy=0_cz=0.log
6,8.8,67,-5,33,-53.09814921,-7.597006291,-9.476034158,1,Done,tetracene_A1=-5_A2=33_a=6.0_b=8.8_theta=67.0_cx=0_cy=0_cz=0.log
6,8.6,65,-9,33,-40.74228906,-7.150678508,-6.610233011,1,Done,tetracene_A1=-9_A2=33_a=6.0_b=8.6_theta=65.0_cx=0_cy=0_cz=0.log
6,8.6,67.5,-4,33,-54.30633187,-7.530403635,-9.811381149,1,Done,tetracene_A1=-4_A2=33_a=6.0_b=8.6_theta=67.5_cx=0_cy=0_cz=0.log
5.8,9.1,65.5,-7,33,-50.41562679,-8.125680956,-8.54106622,2,Done,tetracene_A1=-7_A2=33_a=5.8_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
5.9,8.9,66,-8,33,-48.631149,-7.824894078,-8.24534021,2,Done,tetracene_A1=-8_A2=33_a=5.9_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.6,67.5,-6,33,-52.50321451,-7.878303964,-9.186651646,2,Done,tetracene_A1=-6_A2=33_a=5.9_b=8.6_theta=67.5_cx=0_cy=0_cz=0.log
5.8,8.6,67.5,-5,33,-53.03588516,-7.685153875,-9.416394352,1,Done,tetracene_A1=-5_A2=33_a=5.8_b=8.6_theta=67.5_cx=0_cy=0_cz=0.log
5.8,9.1,66,-7,33,-50.75355599,-8.151594609,-8.612591693,2,Done,tetracene_A1=-7_A2=33_a=5.8_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
6,8.7,64,-9,33,-40.07345627,-6.937358994,-6.549684571,1,Done,tetracene_A1=-9_A2=33_a=6.0_b=8.7_theta=64.0_cx=0_cy=0_cz=0.log
6,8.7,67.5,-4,33,-54.02827967,-7.530403635,-9.741868101,1,Done,tetracene_A1=-4_A2=33_a=6.0_b=8.7_theta=67.5_cx=0_cy=0_cz=0.log
5.9,9,65,-8,33,-47.76187445,-7.665422451,-8.107757388,2,Done,tetracene_A1=-8_A2=33_a=5.9_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
5.9,8.6,68,-6,33,-52.78111861,-7.829169931,-9.280694687,2,Done,tetracene_A1=-6_A2=33_a=5.9_b=8.6_theta=68.0_cx=0_cy=0_cz=0.log
5.8,8.7,67.5,-5,33,-53.21290322,-7.685153875,-9.460648868,1,Done,tetracene_A1=-5_A2=33_a=5.8_b=8.7_theta=67.5_cx=0_cy=0_cz=0.log
5.8,9.1,66.5,-7,33,-51.01132957,-8.156741446,-8.674461669,2,Done,tetracene_A1=-7_A2=33_a=5.8_b=9.1_theta=66.5_cx=0_cy=0_cz=0.log
5.9,9,65.5,-8,33,-48.39475594,-7.749644333,-8.223866818,2,Done,tetracene_A1=-8_A2=33_a=5.9_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
6,8.7,64.5,-9,33,-41.28310228,-7.045874298,-6.79783842,1,Done,tetracene_A1=-9_A2=33_a=6.0_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.4,67,-4,33,-53.62065922,-7.706850661,-9.551739474,1,Done,tetracene_A1=-4_A2=33_a=5.9_b=8.4_theta=67.0_cx=0_cy=0_cz=0.log
5.9,8.7,68,-6,33,-52.93021248,-7.829169931,-9.317968154,2,Done,tetracene_A1=-6_A2=33_a=5.9_b=8.7_theta=68.0_cx=0_cy=0_cz=0.log
5.9,8.9,66.5,-7,33,-50.94706752,-7.902439253,-8.785547254,2,Done,tetracene_A1=-7_A2=33_a=5.9_b=8.9_theta=66.5_cx=0_cy=0_cz=0.log
5.8,8.8,67.5,-5,33,-53.14530784,-7.685153875,-9.443750023,1,Done,tetracene_A1=-5_A2=33_a=5.8_b=8.8_theta=67.5_cx=0_cy=0_cz=0.log
5.9,9,66,-8,33,-48.96699235,-7.824894078,-8.329301048,2,Done,tetracene_A1=-8_A2=33_a=5.9_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.8,68,-6,33,-52.84607342,-7.829169931,-9.296933391,2,Done,tetracene_A1=-6_A2=33_a=5.9_b=8.8_theta=68.0_cx=0_cy=0_cz=0.log
6,8.7,65,-9,33,-42.4304265,-7.150678508,-7.032267371,1,Done,tetracene_A1=-9_A2=33_a=6.0_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log
5.9,8.4,67.5,-4,33,-53.80343782,-7.59757858,-9.652070165,1,Done,tetracene_A1=-4_A2=33_a=5.9_b=8.4_theta=67.5_cx=0_cy=0_cz=0.log
5.9,9,66.5,-7,33,-50.9280615,-7.902439253,-8.780795748,2,Done,tetracene_A1=-7_A2=33_a=5.9_b=9.0_theta=66.5_cx=0_cy=0_cz=0.log
6,8.8,66,-8,33,-48.05938196,-7.406081353,-8.311804814,2,Done,tetracene_A1=-8_A2=33_a=6.0_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.6,67.5,-5,33,-53.64084998,-7.764847646,-9.527788672,1,Done,tetracene_A1=-5_A2=33_a=5.9_b=8.6_theta=67.5_cx=0_cy=0_cz=0.log
6,8.6,67,-6,33,-52.10536313,-7.605181491,-9.223750037,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.6_theta=67.0_cx=0_cy=0_cz=0.log
6,8.8,64,-9,33,-41.65602645,-6.937358994,-6.945327116,1,Done,tetracene_A1=-9_A2=33_a=6.0_b=8.8_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.4,68,-4,33,-53.8502325,-7.443957857,-9.740579196,1,Done,tetracene_A1=-4_A2=33_a=5.9_b=8.4_theta=68.0_cx=0_cy=0_cz=0.log
5.9,9.1,65.5,-7,33,-50.11430653,-7.793640314,-8.631756476,2,Done,tetracene_A1=-7_A2=33_a=5.9_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
6,8.9,66,-8,33,-48.45630212,-7.406081353,-8.411034853,2,Done,tetracene_A1=-8_A2=33_a=6.0_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
6,8.6,67.5,-6,33,-52.49714272,-7.633467132,-9.307552115,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.6_theta=67.5_cx=0_cy=0_cz=0.log
5.9,8.7,67.5,-5,33,-53.66361102,-7.764847646,-9.533478933,1,Done,tetracene_A1=-5_A2=33_a=5.9_b=8.7_theta=67.5_cx=0_cy=0_cz=0.log
5.9,9.1,66,-7,33,-50.45393251,-7.85483007,-8.686068094,2,Done,tetracene_A1=-7_A2=33_a=5.9_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
6,8.8,64.5,-9,33,-42.72365941,-7.045874298,-7.157977705,1,Done,tetracene_A1=-9_A2=33_a=6.0_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.5,68,-4,33,-54.14455728,-7.443957857,-9.814160391,1,Done,tetracene_A1=-4_A2=33_a=5.9_b=8.5_theta=68.0_cx=0_cy=0_cz=0.log
6,9,65,-8,33,-47.53818471,-7.222075341,-8.273508507,2,Done,tetracene_A1=-8_A2=33_a=6.0_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
6,8.6,68,-6,33,-52.80958246,-7.642360204,-9.381215514,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.6_theta=68.0_cx=0_cy=0_cz=0.log
5.9,8.8,67.5,-5,33,-53.46454226,-7.764847646,-9.483711742,1,Done,tetracene_A1=-5_A2=33_a=5.9_b=8.8_theta=67.5_cx=0_cy=0_cz=0.log
5.9,9.1,66.5,-7,33,-50.73202738,-7.902439253,-8.731787217,2,Done,tetracene_A1=-7_A2=33_a=5.9_b=9.1_theta=66.5_cx=0_cy=0_cz=0.log
6,8.8,65,-9,33,-43.73260764,-7.150678508,-7.357812657,1,Done,tetracene_A1=-9_A2=33_a=6.0_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log
6,9,65.5,-8,33,-48.10637493,-7.316936028,-8.368125719,2,Done,tetracene_A1=-8_A2=33_a=6.0_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
5.9,8.6,68,-4,33,-54.14859593,-7.443957857,-9.815170055,1,Done,tetracene_A1=-4_A2=33_a=5.9_b=8.6_theta=68.0_cx=0_cy=0_cz=0.log
6,8.7,68,-6,33,-52.8127677,-7.642360204,-9.382011824,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.7_theta=68.0_cx=0_cy=0_cz=0.log
6,8.6,67.5,-5,33,-53.61031534,-7.599262817,-9.602947428,1,Done,tetracene_A1=-5_A2=33_a=6.0_b=8.6_theta=67.5_cx=0_cy=0_cz=0.log
5.7,8.9,67,-7,33,-50.69092798,-8.115058467,-8.615202762,2,Done,tetracene_A1=-7_A2=33_a=5.7_b=8.9_theta=67.0_cx=0_cy=0_cz=0.log
6,9,66,-8,33,-48.62515251,-7.406081353,-8.453247451,2,Done,tetracene_A1=-8_A2=33_a=6.0_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.7,65.5,-9,33,-42.85880499,-7.695709849,-6.866846322,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log
6,8.8,68,-6,33,-52.60425617,-7.642360204,-9.329883941,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.8_theta=68.0_cx=0_cy=0_cz=0.log
6,8.4,67,-4,33,-53.87965519,-7.561151624,-9.689337984,1,Done,tetracene_A1=-4_A2=33_a=6.0_b=8.4_theta=67.0_cx=0_cy=0_cz=0.log
5.7,9,67,-7,33,-50.88326984,-8.115058467,-8.663288226,2,Done,tetracene_A1=-7_A2=33_a=5.7_b=9.0_theta=67.0_cx=0_cy=0_cz=0.log
6,8.7,67.5,-5,33,-53.49631184,-7.599262817,-9.574446551,1,Done,tetracene_A1=-5_A2=33_a=6.0_b=8.7_theta=67.5_cx=0_cy=0_cz=0.log
5.7,8.9,65.5,-8,33,-47.15736646,-8.366408852,-7.606137189,2,Done,tetracene_A1=-8_A2=33_a=5.7_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log
5.8,8.6,68.5,-6,33,-52.18066684,-7.594078329,-9.248127546,2,Done,tetracene_A1=-6_A2=33_a=5.8_b=8.6_theta=68.5_cx=0_cy=0_cz=0.log
5.9,8.8,65.5,-9,33,-44.30295148,-7.695709849,-7.227882946,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log
6,8.4,67.5,-4,33,-54.13050105,-7.530403635,-9.767423446,1,Done,tetracene_A1=-4_A2=33_a=6.0_b=8.4_theta=67.5_cx=0_cy=0_cz=0.log
5.7,9.1,67,-7,33,-50.86555397,-8.115058467,-8.65885926,2,Done,tetracene_A1=-7_A2=33_a=5.7_b=9.1_theta=67.0_cx=0_cy=0_cz=0.log
5.7,8.9,66,-8,33,-47.90312946,-8.36719073,-7.792187001,2,Done,tetracene_A1=-8_A2=33_a=5.7_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
6,8.8,67.5,-5,33,-53.18146246,-7.599262817,-9.495734207,1,Done,tetracene_A1=-5_A2=33_a=6.0_b=8.8_theta=67.5_cx=0_cy=0_cz=0.log
5.8,8.7,68.5,-6,33,-52.39174614,-7.594078329,-9.300897372,2,Done,tetracene_A1=-6_A2=33_a=5.8_b=8.7_theta=68.5_cx=0_cy=0_cz=0.log
